Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2019,SAVIN TECHNOLOGIES INC,7,3,5,4,54,4279,TX,IRVING,75063
2019,PIEDMONT NEWNAN HOSPITAL INC,0,0,1,0,62,7249,GA,ATLANTA,30318
2019,PIEDMONT NEWNAN HOSPITAL INC,0,0,1,0,62,7249,GA,ATLANTA,30339
2019,INTEGRATED DIGITAL SOLUTIONS INC,0,0,1,0,54,8452,CA,REDONDO BEACH,90277
2019,COMTECH GLOBAL INC,0,1,3,0,54,9167,OH,COLUMBUS,43235
2019,ARCEAN INC,0,1,1,1,54,2032,GA,ALPHARETTA,30005
2019,ARCEAN INC,0,0,1,0,54,2032,GA,ALPHARETTA,30022
2019,INJ SOFTWARE SOLUTIONS LLC,0,0,1,1,54,2185,CA,PITTSBURG,94565
2019,CHERRYROAD TECHNOLOGIES INC,0,1,9,0,54,4389,NJ,MORRIS PLAINS,07950
2019,KW INDUSTRIAL MANAGEMENT INC,0,1,0,0,49,5314,CA,CARSON,90746
2019,H3 TECHNOLOGIES LLC,0,0,0,1,54,7070,KY,FLORENCE,41042
2019,GTB AGENCY LLC,1,0,1,0,54,7408,MI,DEARBORN,48126
2019,APPRIZE TECH SOLUTIONS INC,1,0,0,0,54,7486,MN,MINNEAPOLIS,55441
2019,PILNET,1,0,0,0,54,7783,NY,NEW YORK,10005
2019,ST PETER MEDICAL CENTER,1,0,0,0,62,8282,MI,STERLING HEIGHTS,48310
2019,CENTRAL CALIFORNIA HOSPITALISTS,0,0,1,0,62,9753,CA,DELANO,93215
2019,HIGHPOINT SOLUTIONS LLC,0,0,8,0,54,0442,PA,EAST NORRITON,19401
2019,HIGHPOINT SOLUTIONS LLC,9,2,30,5,54,0442,PA,NORRISTOWN,19401
2019,SPINEFRONTIER INC,1,0,1,0,33,0902,MA,MALDEN,02148
2019,"BRIDGE2 SOLUTIONS, LLC",0,0,1,0,56,1919,GA,ALPHARETTA,30005
2019,STRATEGIC RESEARCH INSIGHTS INC,2,1,0,0,54,3157,NJ,PRINCETON,08540
2019,UHS OF DOVER LLC DBA DOVER,0,0,2,0,62,3162,DE,DOVER,19901
2019,LENDING SCIENCE DM INC,0,0,1,0,54,4871,GA,ATLANTA,30328
2019,CUSTOMER LOBBY,0,0,1,0,54,6023,CA,OAKLAND,94612
2019,ADVANCED RESEARCH CENTER INC,2,0,0,0,54,6520,CA,ANAHEIM,92805
2019,GST AMERICA INC,1,0,0,0,33,6562,TX,AUSTIN,78753
2019,ADROLL INC,4,0,8,1,54,6965,CA,SAN FRANCISCO,94110
2019,EQUATE SYSTEMS LLC,0,1,0,0,54,7061,CA,PLEASANTON,94566
2019,KAZOO MARKETING LLC,1,0,0,0,54,7682,MO,KANSAS CITY,64108
2019,INTERFACESYSTEMS INC,0,0,0,1,54,0031,FL,CLEARWATER,33755
2019,SWANKTEK INC,0,0,2,0,54,1999,NJ,ADELPHIA,07710
2019,SWANKTEK INC,16,2,78,7,54,1999,NJ,NUTLEY,07110
2019,YTL INTERNATION INC,1,0,0,0,99,3015,CA,CERRITOS,90703
2019,MANCOR OHIO INC,1,0,0,0,33,3049,OH,DAYTON,45405
2019,GANSEVOORT PARK MGT LLC,0,0,0,1,72,4673,NY,NEW YORK,10016
2019,FAMILY NURSE CARE II LLC D/B/A PIN,0,0,1,0,62,8540,MI,TROY,48084
2019,SOMOS INC,0,0,1,0,51,8831,NJ,EAST BRUNSWICK,08816
2019,SPECTRUM ORTHOTICS PROSTHETICS INC,0,0,1,0,42,3524,CA,CHICO,95926
2019,AMERICAN PROFESSIONALS INC,0,0,11,0,54,6535,NJ,EAST WINDSOR,08520
2019,AMERICAN PROFESSIONALS INC,2,1,4,1,54,6535,NJ,HIGHTSTOWN,08520
2019,FACTION INC,0,0,1,0,54,7645,CO,DENVER,80264
2019,ACHIEVEMENT FIRST BROOKLYN CHARTE,0,0,1,0,61,8947,NY,BROOKLYN,11201
2019,BRIGHTTALK INC,1,0,0,0,99,1229,CA,SAN FRANCISCO,94104
2019,XLYSI LLC,0,0,5,1,54,3774,IL,BUFFALO GROVE,60089
2019,XLYSI LLC,0,0,0,1,54,3774,NJ,LUMBERTON,08048
2019,SOFT LABS NA INC,1,0,15,4,54,8355,MA,WESTBOROUGH,01581
2019,MJC CONNECTION INC,0,0,1,0,99,0489,CA,LOS ANGELES,90007
2019,QUALINFOTECH SOLUTIONS INC,0,0,2,1,54,0494,TX,COPPELL,75019
2019,BF SUMA PHARMACEUTICALS INC,0,1,0,0,99,0572,CA,SAN GABRIEL,91776
2019,BUILDERTREND SOLUTIONS INC,0,0,1,0,51,2639,NE,OMAHA,68137
2019,NATIONWIDE IT SERVICES INC,0,0,1,0,54,4799,VA,FAIRFAX,22033
2019,PRESTWICK HOLDINGS LLC,1,0,2,0,52,5044,MA,WALTHAM,02451
2019,MARRONE BIO INNOVATIONS,0,0,1,0,32,7161,CA,DAVIS,95618
2019,MARRONE BIO INNOVATIONS,1,0,0,0,54,7161,CA,DAVIS,95618
2019,BTM GOBAL CONSULTING LLC,0,0,2,0,54,4563,MN,MINNEAPOLIS,55401
2019,ICON AIRCRAFT INC,1,0,0,0,33,7443,CA,VACAVILLE,95688
2019,FLAKEBOARD AMERICA LTD D/B/A ARAUC,1,0,1,0,32,0084,GA,ATLANTA,30346
2019,BURO HAPPOLD CONSULTING ENGRS INC,0,0,1,0,54,4355,CA,LOS ANGELES,90017
2019,BURO HAPPOLD CONSULTING ENGRS INC,1,0,4,0,54,4355,NY,NEW YORK,10005
2019,CEIBA PUBLIC SCHOOLS,0,0,1,0,61,5858,CA,WATSONVILLE,95076
2019,FORTRESS BIOTECH INC,1,0,0,0,54,7386,NY,NEW YORK,10014
2019,MULESOFT INC,1,0,0,0,51,8650,CA,SAN FRANCISCO,94105
2019,MULESOFT INC,1,2,0,0,51,8650,CA,SAN FRANCISCO,94108
2019,ORIGINATE INC,0,1,0,0,54,9097,CA,SAN FRANCISCO,94104
2019,MKJ COMMUNICATIONS INC,1,1,0,0,54,0331,NY,BROOKLYN,11232
2019,POP DISPLAYS USA LLC,0,0,1,0,33,4668,NY,PORT CHESTER,10573
2019,POP DISPLAYS USA LLC,0,0,1,0,33,4668,NY,YONKERS,10710
2019,AMERICAN RENA INTERNATIONAL CORP,0,0,1,0,42,5512,CA,LOS ANGELES,90071
2019,MATRIX PRECISE INC,0,0,1,0,54,5941,CA,LOS ALTOS,94022
2019,MATRIX PRECISE INC,1,1,2,0,54,5941,CA,MOUNTAIN VIEW,94042
2019,ARCHECOLOGY LLC,0,0,1,0,54,7057,WA,SEATTLE,98122
2019,ARISTON TEK INC,0,1,14,17,54,8980,NJ,JERSEY CITY,07306
2019,TOMS SHOES LLC,0,0,1,0,44,5561,CA,LOS ANGELES,90066
2019,KANHI SYSTEMS LLC,0,0,1,0,54,7258,NJ,EDISON,08820
2019,NELLIGAN WHITE ARCHITECTS PLLC,1,0,0,0,54,1731,NY,NEW YORK,10011
2019,CAPITALOGIX TRADING LP,1,0,0,0,52,5856,TX,COPPELL,75019
2019,AVID ENGINEERS LLC,1,0,0,0,54,8092,MA,BILLERICA,01821
2019,VIEGA LLC,0,0,1,0,33,4438,CO,BROOMFIELD,80021
2019,THE FINANCIAL RISK GROUP INC,1,0,1,0,54,5861,NC,CARY,27511
2019,B2B INFOSYS INC,0,0,3,3,54,2437,TX,AUSTIN,78750
2019,B2B INFOSYS INC,0,0,1,2,54,2437,TX,AUSTIN,78754
2019,SUSTAINABLE LIFE MEDIA INC,0,0,1,0,51,2906,CA,BURLINGAME,94010
2019,SUPER STARR INTL LLC,0,1,0,0,42,3832,TX,PHARR,78577
2019,INFRASTRUCTURE FACTOR CONSULTING I,2,0,0,0,54,5893,CA,EL SEGUNDO,90245
2019,PERIMETER INTERNATIONAL DBA PGL,1,1,0,0,54,7479,TX,IRVING,75038
2019,INNOVATIVE INTELLIGENT SOLUTIONS L,0,0,0,1,54,7587,TX,PLANO,75023
2019,INNOVATIVE INTELLIGENT SOLUTIONS,14,34,27,16,54,7587,TX,PLANO,75075
2019,CONVENTUS BIOMEDICAL SOLUTIONS INC,0,0,1,0,32,0230,CA,SAN DIEGO,92121
2019,XQUISITE LANDSCAPING INC,1,0,0,0,56,1163,MA,STOUGHTON,02072
2019,WEST COAST PULMONARY PHYSICIANS IN,1,0,0,0,62,2955,CA,OXNARD,93036
2019,INFOLOGITECH INC,3,0,24,3,54,5163,NJ,PRINCETON,08540
2019,SNAPLOGIC INC,1,0,12,1,51,2388,CA,SAN MATEO,94402
2019,AX SOLUTIONS LLC,0,0,0,1,54,3229,WA,SEATTLE,98112
2019,AX SOLUTIONS LLC,0,1,0,0,54,3229,WY,CHEYENNE,82001
2019,AVIATION COMPONENT SOLUTIONS INC,1,0,0,0,54,4474,OH,CLEVELAND,44143
2019,PHARMMD,0,0,1,0,62,5915,TN,BRENTWOOD,37027
2019,COUNTERPOINT CONSULTING INC,0,0,1,0,54,6903,VA,VIENNA,22182
2019,RAMSCORP LLC,0,0,6,1,54,8336,NJ,PLAINSBORO,08536
2019,AKSHAT CORPORATION DBA RGEN SOLUTI,0,0,0,1,54,6983,WA,BELLEVUE,98007
2019,ELEMENTAL TECHNOLOGIES LLC,0,0,1,0,45,7214,WA,SEATTLE,98121
2019,ELEMENTAL TECHNOLOGIES LLC,6,0,4,1,51,7214,WA,SEATTLE,98121
2019,ARCO/MURRAY NATIONAL CONSTRUCTION,0,0,0,1,23,7654,MO,SAINT LOUIS,63105
2019,BOWHEAD LOGISTICS SOLUTIONS LLC,1,0,1,0,54,8214,VA,ALEXANDRIA,22311
2019,BOWHEAD LOGISTICS SOLUTIONS LLC,0,0,1,0,54,8214,VA,SPRINGFIELD,22150
2019,3PILLAR GLOBAL INC,0,0,1,0,54,8411,VA,FAIRFAX,22033
2019,AMERICAN INTEGRITY INSURANCE COMPA,1,0,0,0,52,9410,FL,TAMPA,33609
2019,AUDACIOUS INQUIRY LLC,3,0,7,0,54,1926,MD,CATONSVILLE,21228
2019,NEXT SPHERE TECHNOLOGIES INC,4,0,3,0,54,2062,FL,CLEARWATER,33764
2019,IF DESIGN CORP DBA ASIAN CAMPUS,0,0,1,0,54,3446,IL,NORTHBROOK,60062
2019,SOUTH BAY ORTHOPAEDIC PHYSICAL THE,0,0,1,0,62,4051,CA,CHULA VISTA,91910
2019,GLOBAL ALTERNATIVE FUELS LLC,1,0,0,0,32,4215,TX,EL PASO,79922
2019,PRIME HEALTHCARE ANAHEIM LLC DBA W,2,0,1,0,62,5674,CA,ANAHEIM,92804
2019,COGENT LLC,1,0,0,0,54,6317,IN,INDIANAPOLIS,46204
2019,KCCW ACCOUNTANCY CORP,2,0,0,0,54,7515,CA,LOS ANGELES,90036
2019,CAREFUSION RESOURCES LLC,4,0,6,0,33,7993,CA,SAN DIEGO,92130
2019,NEOSEM TECHNOLOGY INC,1,0,0,0,33,3730,CA,SAN JOSE,95131
2019,BTI SOLUTIONS INC,8,3,14,1,54,7299,TX,RICHARDSON,75081
2019,ATAYO GROUP INC,0,0,1,0,54,8520,GA,ROSWELL,30076
2019,AMPLE IT SERVICES LLC,0,3,4,2,54,8528,TX,IRVING,75038
2019,DESIGNMAP INC,0,0,1,0,54,5754,CA,SAN FRANCISCO,94110
2019,TMP WORLDWIDE ADVERTISING & COMMUN,2,0,2,0,54,9871,NY,NEW YORK,10004
2019,UNION BEAUTY CORP,0,1,0,0,44,5298,NJ,RIDGEFIELD PARK,07660
2019,QUANTUMID TECHNOLOGIES INC,1,0,2,0,54,5899,MA,CAMBRIDGE,02142
2019,EARLY WARNING SERVICES LLC,5,0,29,0,51,6211,AZ,SCOTTSDALE,85260
2019,BLUEFIN SUSHI OF PARKLAND LLC,0,0,1,0,72,7265,FL,POMPANO BEACH,33067
2019,EVB LLC,0,0,1,0,54,7445,CA,OAKLAND,94612
2019,RIOT GAMES INC,20,4,20,2,54,8564,CA,LOS ANGELES,90064
2019,SAMSON SOFTWARE SOLUTIONS INC,0,0,1,0,54,8585,NJ,JAMESBURG,08831
2019,SAMSON SOFTWARE SOLUTIONS INC,1,2,1,0,54,8585,NJ,MONROE TOWNSHIP,08831
2019,COMMUNITY HOME HLTH NETWORK OF IN,0,0,2,0,62,0817,MI,JACKSON,49202
2019,JZ STRUCTURAL CONSULTING INC,2,0,0,0,54,5897,VA,CHANTILLY,20152
2019,TECHNOMAX LLC,7,3,14,0,54,8269,NJ,PRINCETON JUNCTION,08550
2019,TECHNOMAX LLC,0,0,9,0,54,8269,NJ,WEST WINDSOR,08550
2019,TECHNOMAX LLC,0,0,1,0,54,8526,NJ,WEST WINDSOR,08550
2019,IDENTROPY INC,0,0,1,0,54,9855,MA,LEXINGTON,02420
2019,IDENTROPY INC,0,0,0,2,54,9855,TX,AUSTIN,78757
2019,UNIVERSAL BUSINESS SOLUTIONS INC,0,0,1,0,42,0103,NY,NEW YORK,10038
2019,INTUITY TECHNOLOGIES LLC,0,1,0,0,54,8771,NJ,NEWARK,07102
2019,AWESOME FINANCIAL SVCS DBA ADVANCE,0,1,0,0,99,2539,TX,HOUSTON,77063
2019,AMBERNET TECHNOLOGIES INC,1,0,0,0,54,3757,TX,DALLAS,75234
2019,GEN3 MARKETING LLC,0,0,1,0,54,4445,PA,BLUE BELL,19422
2019,HELLS POINT LLC,0,4,0,0,71,5584,VA,ANNANDALE,22003
2019,FLEXTECS LLC,0,0,1,0,54,7124,GA,MARIETTA,30067
2019,JPC LOGISTICS LLC DBA JPCL ENGRG L,3,1,0,0,54,7772,NJ,HILLSBOROUGH,08844
2019,CELLTRAK TECHNOLOGIES INC,0,0,1,0,54,2372,IL,SCHAUMBURG,60173
2019,TRANSSOLAR INC,0,0,1,0,54,2846,NY,NEW YORK,10010
2019,DENTAQUEST INSTITUTE INC,0,0,0,1,52,2990,MA,WESTBOROUGH,01581
2019,WILLIAMS TOWN PROPERTIES LLC,1,0,0,0,72,3511,NJ,WILLIAMSTOWN,08094
2019,OBLONG INDUSTRIES INC,1,0,1,0,54,4270,CA,LOS ANGELES,90013
2019,ECLIPSE PROFESSIONAL SERVICES LLC,0,1,0,0,51,9154,NH,EXETER,03833
2019,BLACKROCK INVESTMENT MGT LLC,4,0,21,0,52,9476,DE,WILMINGTON,19809
2019,KAVERISOFT INC DBA DISPATCH TRACK,0,0,2,0,51,1091,CA,SAN JOSE,95129
2019,REPEATED SIGNAL SOLUTIONS INC,0,0,2,0,54,5058,CA,SANTA BARBARA,93111
2019,TWG HOLDINGS INC,0,0,2,0,52,7182,GA,ATLANTA,30339
2019,KISWEL INC,0,1,0,0,33,9947,KY,FLORENCE,41042
2019,SOLAREDGE TECHNOLOGIES INC,2,0,0,0,33,8862,CA,FREMONT,94538
2019,SKYTAP INC,2,0,1,0,51,1037,WA,SEATTLE,98104
2019,STONY BROOK DENTAL ASSOCIATES INC,1,0,1,0,62,4227,NY,STONY BROOK,11794
2019,CENTAURUS TECHNOLOGY PARTNERS LLC,0,1,0,0,54,4488,TX,IRVING,75039
2019,CENTAURUS TECHNOLOGY PARTNERS LLC,6,17,9,3,54,4883,TX,IRVING,75039
2019,SUPPORTIAN INC,0,0,2,0,54,7913,NJ,EAST WINDSOR,08520
2019,SUPPORTIAN INC,0,0,1,1,54,7913,NJ,HIGHTSTOWN,08520
2019,GOERTEK ELECTRONICS INC,3,0,4,0,33,7936,CA,SANTA CLARA,95054
2019,GMV SYNCROMATICS,1,0,1,0,54,9016,CA,LOS ANGELES,90014
2019,POMALA SYSTEMS INC,1,1,3,0,54,9096,NY,ROCHESTER,14618
2019,COMMITPOINT INC,11,0,24,0,54,2448,VA,LEESBURG,20176
2019,NAEHAS INC,2,0,0,0,54,2600,CA,PALO ALTO,94303
2019,GHISLAINE VINAS INTERIOR DESIGN LL,0,0,1,0,54,4834,NY,NEW YORK,10038
2019,ENGINEERING WIRELESS SERVICES LLC,1,0,0,2,54,6245,AZ,TEMPE,85281
2019,MATERIALS DEVELOPMENT INC,0,0,1,0,32,6750,IL,ARLINGTON HEIGHTS,60004
2019,MV ENGINEERING INC,2,0,0,0,54,9515,TX,DALLAS,75254
2019,ZURI FURNITURE LLC,1,0,0,0,44,9528,TX,DALLAS,75244
2019,ACONEX NORTH AMERICA INC,0,1,0,0,51,2646,CA,SAN FRANCISCO,94104
2019,SIMPLISAFE INC,5,0,1,0,33,7003,MA,BOSTON,02108
2019,SUNRISE FUTURES LLC,6,0,4,0,52,7947,IL,CHICAGO,60606
2019,HYBRID LLC,1,0,0,0,54,9001,WA,SEATTLE,98122
2019,FOCUSED TEST INC,1,0,0,0,33,1300,CO,BOULDER,80301
2019,SV TECH INC,0,0,0,1,54,5162,VA,ALDIE,20105
2019,SV TECH INC,0,0,1,0,54,5162,VA,CHANTILLY,20152
2019,POSITION IMAGING INC,0,0,1,0,54,6410,NH,PORTSMOUTH,03801
2019,ARCHISESTO INC,0,1,0,0,44,6914,IL,CHICAGO,60642
2019,VERDANT POWER INC,1,0,0,0,22,9859,NY,NEW YORK,10044
2019,POWERREVIEWS INC,1,0,0,0,54,3437,IL,CHICAGO,60602
2019,HALLISSEY BUILDERS INC,0,0,0,1,54,5126,NY,EAST HAMPTON,11937
2019,ELEMATEC USA CORPORATION,0,0,1,0,52,7172,CA,SAN DIEGO,92121
2019,AKS INFOTECH INC,4,2,0,0,54,9172,NJ,MONMOUTH JUNCTION,08852
2019,ALSBRIDGE INC,0,0,1,0,54,9887,CT,STAMFORD,06902
2019,ALSBRIDGE INC,0,0,2,0,54,9887,TX,SPRING,77380
2019,ALSBRIDGE INC,0,0,1,0,54,9887,TX,THE WOODLANDS,77380
2019,OUTBRAIN INC,0,1,0,0,51,1629,NY,NEW YORK,10011
2019,OUTBRAIN INC,2,0,0,0,99,1629,NY,NEW YORK,10011
2019,GOOD APPLE PUBLISHING LLC,1,0,0,0,54,2154,NY,NEW YORK,10003
2019,A K DENTAL PRACTICE PC,0,0,1,0,62,4787,MA,CAMBRIDGE,02141
2019,OOR DESIGN LLC,1,0,0,0,23,5716,NY,NEW YORK,10019
2019,D BOOKS LLC,1,1,0,0,54,7981,NY,NEW YORK,10022
2019,VSOLVIT LLC,0,0,0,1,54,2388,CA,VENTURA,93003
2019,ANALYTICSIQ INC,1,0,1,0,51,4077,GA,ATLANTA,30346
2019,HISTOGENETICS LLC,4,0,8,0,62,2180,NY,OSSINING,10562
2019,TRI ELEMENTS PETROLEUM PRODUCTS IN,0,0,1,0,21,3695,TX,HOUSTON,77036
2019,PLAN DO SEE AMERICA INC,1,0,0,0,72,6652,CA,LOS ANGELES,90028
2019,CREATIVE SYNERGIES GROUP LLC,1,0,3,0,54,1809,MI,OKEMOS,48864
2019,MONTEREY HOSPITALIST MEDICAL GROUP,0,0,1,0,55,4150,CA,MONTEREY,93940
2019,MONTEREY HOSPITALIST MEDICAL GROUP,1,0,0,0,62,4150,CA,MONTEREY,93940
2019,CLOUD INFO SOLUTIONS INC,6,9,4,2,54,0510,NJ,PRINCETON JUNCTION,08550
2019,EMPIRE MERCHANTS LLC,1,0,0,0,42,1037,NY,BROOKLYN,11222
2019,DESIGN IDEAS GR ARCHITECTURE & PLA,1,0,0,0,54,2661,NJ,NEW BRUNSWICK,08901
2019,DRIVEN BRANDS SHARED SERVICES LLC,1,0,1,0,44,3628,NC,CHARLOTTE,28202
2019,DRIVEN BRANDS SHARED SERVICES LLC,2,0,2,0,81,3628,NC,CHARLOTTE,28202
2019,SIMPLY MAC INC,0,1,0,0,51,4047,UT,SALT LAKE CITY,84103
2019,CDNETWORKS,0,2,0,0,54,4579,CA,CAMPBELL,95008
2019,CDNETWORKS INC,0,0,1,0,54,4579,CA,DIAMOND BAR,91765
2019,VANTAGELINKS LLC,1,0,0,0,54,5012,MO,SAINT LOUIS,63141
2019,VARISOFT TECHNOLOGIES INC D/B/A VI,0,1,0,0,54,5144,GA,JOHNS CREEK,30097
2019,FIGURA MEDIA LLC D/B/A BRAZIL PROD,0,1,0,0,51,8189,CA,W HOLLYWOOD,90046
2019,ROCKET HOMES REAL ESTATE LLC FKA I,1,0,1,0,53,9140,MI,DETROIT,48226
2019,INFOPRO LEARNING INC,0,1,0,0,54,9697,NJ,PLAINSBORO,08536
2019,SYSCONS CORPORATION,2,0,1,0,54,0179,RI,PROVIDENCE,02904
2019,VERACTION LLC,0,0,1,0,54,2481,TN,MEMPHIS,38125
2019,SKYLINE ENGINEERING & CONSTRUCTION,0,1,0,0,54,3402,GA,ATLANTA,30360
2019,BRLI NO 2 ACQUISITION CORP DBA GEN,0,0,1,0,62,6298,MD,GAITHERSBURG,20877
2019,HOMEASAP LLC,0,0,1,0,54,6343,FL,JACKSONVILLE,32256
2019,DOYENSYS INC,1,0,3,1,54,6708,TX,DALLAS,75248
2019,DOYENSYS INC,0,0,2,3,54,6708,TX,PLANO,75024
2019,CBOE GLOBAL MARKETS INC,2,1,5,0,52,6972,IL,CHICAGO,60605
2019,ASENTECH LLC,1,0,0,0,54,8883,NJ,PRINCETON,08540
2019,ASENTECH LLC,1,0,1,1,54,8883,NJ,SOMERVILLE,08876
2019,HARWARD TECHNOLOGIES LLC,0,0,8,3,54,9937,IL,HAMPSHIRE,60140
2019,JIVOX CORP,0,0,0,1,54,2406,CA,SAN MATEO,94404
2019,VERACYTE INC,1,0,3,0,54,5398,CA,SOUTH SAN FRANCISCO,94080
2019,L I CHAMPIONS TAE KWON DO INC,1,0,0,0,81,5803,NY,BROOKLYN,11231
2019,L I CHAMPIONS TAE KWON DO INC,1,0,0,0,81,5803,NY,MASSAPEQUA,11758
2019,DUCKER RESEARCH NA LLC,1,0,0,0,54,6014,MI,TROY,48084
2019,GENSECURE INC,0,0,1,0,54,6979,NJ,JERSEY CITY,07307
2019,GENSECURE INC,0,0,3,0,54,6979,NJ,PISCATAWAY,08854
2019,BOUBLE CHECK LLC,0,0,1,0,51,8748,NJ,MORRIS PLAINS,07950
2019,TOLUNA USA INC,0,0,1,0,54,1944,CT,WILTON,06897
2019,MAYPRO INDUSTRIES LLC,1,1,0,0,42,3400,NY,PURCHASE,10577
2019,MMP MOLDED MAGNESIUM PRODUCTS LLC,1,0,0,0,33,4887,MI,JACKSON,49203
2019,KEN SYSTEMS INC,1,0,6,0,54,6641,VA,HERNDON,20171
2019,RAG & BONE INDUSTRIES LLC,0,0,0,1,31,6654,NY,NEW YORK,10014
2019,RAG & BONE INDUSTRIES LLC,0,0,0,1,44,6654,NY,NEW YORK,10014
2019,VOLANT HOLDING LLC,1,0,2,1,52,9075,NY,NEW YORK,10281
2019,VYZER SOLUTIONS INC,48,51,35,5,54,9677,TX,RICHARDSON,75082
2019,OWNERIQ INC,1,0,0,0,51,9680,MA,BOSTON,02210
2019,SIGMA PLASTIC SERVICES INC,0,0,1,0,54,2512,IL,SCHAUMBURG,60173
2019,CEVA FREIGHT LLC,2,0,7,0,48,3032,TX,HOUSTON,77032
2019,SPIRE CONSULTING GRP LLC,2,1,0,0,54,6566,TX,AUSTIN,78701
2019,TELARIA INC,1,0,2,0,54,0343,NY,NEW YORK,10038
2019,SUSENSOFT GLOBAL SERVICES INC,9,10,1,0,54,0380,TX,IRVING,75039
2019,PEARL THERAPEUTICS,0,0,1,0,54,1017,NC,DURHAM,27703
2019,ACADEMIC INTERNAL MEDICINE SPECIAL,0,0,2,0,62,5614,MI,SOUTHFIELD,48034
2019,GLOBAL EXCHANGE CONNECTION LLC,1,0,0,0,32,6326,VA,MANASSAS,20109
2019,BRAINER CONSULTANCY INC,0,0,1,0,54,7912,NJ,MOONACHIE,07074
2019,PROCESSTEC INC,1,0,0,0,54,7937,CA,VISALIA,93277
2019,MONROE LLC,1,0,0,0,33,4328,MI,GRAND RAPIDS,49512
2019,MOVIMENTO INC,1,1,0,0,42,5969,MI,FARMINGTON HILLS,48334
2019,BAPTIST HEALTH MEDICAL GRP INC,0,0,1,0,62,7203,DC,WASHINGTON,20036
2019,BAPTIST HEALTH MEDICAL GROUP INC,5,0,4,0,62,7203,KY,LOUISVILLE,40223
2019,GLOBAL INFRASTRUCTURE MGT LLC,0,1,0,0,52,4170,NY,NEW YORK,10017
2019,GLOBAL INFRASTRUCTURE MGT LLC,2,0,1,0,52,4170,NY,NEW YORK,10105
2019,ONE DESIGN LAB INC,1,0,0,0,54,4347,CA,LOS ANGELES,90057
2019,HAYAT PHARMACY 1 LLC F/K/A JANALI,0,0,2,0,44,6145,WI,MILWAUKEE,53208
2019,AEON LAW PLLC,1,0,0,0,81,9257,WA,SEATTLE,98104
2019,ADFINITAS HEALTH,0,1,6,1,62,6861,MD,HANOVER,21076
2019,"MED-STRATEGIES, INC.",0,0,1,0,54,0367,VA,ASHBURN,20147
2019,BALTIMORE MONTESSORI INC,0,0,1,0,61,0487,MD,BALTIMORE,21202
2019,INPROCESS INC,3,2,1,1,54,1099,NY,BABYLON,11702
2019,SELSOFT INC,1,0,14,5,54,1435,TX,ALLEN,75002
2019,SOUTHERN ILLINOIS MEDICAL SVCS,14,0,13,0,62,1741,IL,CARBONDALE,62901
2019,SAGENT PHARMACEUTICALS INC,0,0,2,0,32,2946,IL,SCHAUMBURG,60195
2019,GENEMED SYNTHESIS INC,2,0,0,0,54,4690,TX,SAN ANTONIO,78244
2019,INFOTIER LLC,0,0,1,0,54,7098,NJ,BUDD LAKE,07828
2019,VAYYUSOFT LLC,0,0,1,0,54,7548,PA,MALVERN,19355
2019,TARGET LOGISTICS MANAGEMENT LLC,0,0,0,1,53,8278,TX,SPRING,77380
2019,IT CATALYST GLOBAL SOLUTIONS INC,0,1,0,1,54,8821,CA,PLEASANT HILL,94523
2019,VALASSIS DIGITAL CORP,0,0,1,0,51,0657,MI,LIVONIA,48152
2019,MAXPOINT INTERACTIVE INC,0,0,1,0,51,0657,NC,MORRISVILLE,27560
2019,ZUORA INC,4,1,30,0,54,0976,CA,SAN MATEO,94403
2019,TEKRELIANCE LLC,6,4,2,1,54,5962,CA,FREMONT,94538
2019,S H SEO INC,1,0,0,0,54,6169,CA,LOS ANGELES,90010
2019,SCHNEIDER ELECTRIC ENGRG SVCS LLC,1,0,7,0,33,6979,MA,ANDOVER,01810
2019,SCHNEIDER ELECTRIC ENGRG SVCS LLC,0,0,2,0,33,6979,MA,BOSTON,02108
2019,GLANBIA NUTRITIONALS NA INC,0,1,1,0,31,8270,CA,CARLSBAD,92010
2019,CARESOFT GLOBAL INC,8,3,10,0,54,9422,IL,BURR RIDGE,60527
2019,CARESOFT GLOBAL INC,4,0,4,0,54,9422,IL,WILLOWBROOK,60527
2019,CARTER BANK & TRUST,0,0,1,0,52,9935,VA,MARTINSVILLE,24112
2019,APTTUS CORPORATION,13,0,24,0,54,2615,CA,SAN MATEO,94404
2019,ALPHA VIANA INC,1,0,0,0,44,3074,CA,EL MONTE,91732
2019,REPUBLIC NATL DISTRIBUTING CO LLC,0,0,1,0,42,3506,GA,SMYRNA,30082
2019,TRANSPARENT HOUSE INC,0,0,1,0,51,3607,CA,SAN FRANCISCO,94111
2019,CAST CREW PAYROLL LLC,0,0,8,0,54,4425,CA,BURBANK,91504
2019,PHOENIX BEAN LLC,1,0,0,0,31,4575,IL,CHICAGO,60640
2019,LEADERFACTOR LLC,0,0,1,0,61,6322,UT,AMERICAN FORK,84003
2019,TEKNOBILITY LLC,0,0,1,0,54,7694,OH,MEDINA,44256
2019,RADIO SYSTEMS CORPORATION,0,0,1,0,42,8897,TN,KNOXVILLE,37932
2019,RADIO SYSTEMS CORPORATION,1,0,3,0,81,8897,TN,KNOXVILLE,37932
2019,JUST GAMES INTERACTIVE,0,0,1,0,54,9027,CA,LOS ANGELES,90025
